Elite Size: 25, roulete size: 30, random size: 0
Mutation type: Stepy
CycleEval?: True, accelEval?: False, heightEval?: True
Funcion: Partida_Classic_FaseSync_Fourier_Knee, empujon inicial: (0,0,0)
0.4740816	0.4667619	0.4643227	0.460525	0.4580269	0.4509206	0.4501668	0.4493501	0.4487382	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.433051	0.4327799	0.4284285	0.4278453	0.4276897	0.4239647	0.4239071	0.4223947	0.4217621	0.4216205	0.09548742	0.09022762	0.07836071	0.07711025	0.07667723	0.07586689	0.07575182	0.07072733	0.06714942	0.06003057	0.04206916	0.01322671	0.01256007	0.009755034	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.460525	0.4580269	0.4549899	0.452929	0.4509206	0.4501668	0.4493501	0.4487382	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.433051	0.4327799	0.4284285	0.4278453	0.4276897	0.4239647	0.4085939	0.3399958	0.1285753	0.1250999	0.1092997	0.08034108	0.07926305	0.07381821	0.07343602	0.07322415	0.06762896	0.05893743	0.05820277	0.04929477	0.03690089	0.03352731	0.01580027	0.003809468	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.452929	0.4509206	0.4501668	0.4493501	0.4487382	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.433051	0.4327799	0.4284285	0.4278453	0.1363682	0.08754123	0.07861497	0.07854164	0.07284322	0.05883462	0.056395	0.05017143	0.03754251	0.03311653	0.0286925	0.028679	0.02750818	0.02417936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.452929	0.4509206	0.4501668	0.4493501	0.4487382	0.4474213	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.433051	0.4327799	0.4288146	0.4284285	0.3950904	0.09685353	0.08762933	0.08602004	0.0855841	0.08550027	0.07210103	0.06958909	0.06700977	0.05175426	0.04585985	0.03836555	0.03682501	0.02512626	0.008430778	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.452929	0.4510769	0.4509206	0.4501668	0.4493501	0.4487382	0.4474213	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.4335946	0.433051	0.4327799	0.1131637	0.09436698	0.08936356	0.08867903	0.08155012	0.08099196	0.0786552	0.07397736	0.07216728	0.06896796	0.05671751	0.05357938	0.04620306	0.04078451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4510769	0.4509206	0.4503841	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4457019	0.4456032	0.4448323	0.4431083	0.4389847	0.4387707	0.4386091	0.4383139	0.4381161	0.4340992	0.4335946	0.104396	0.09162337	0.08982424	0.07863101	0.07616713	0.07464242	0.07358077	0.07288804	0.07279486	0.06747366	0.06222846	0.05423302	0.05081036	0.05031335	0.04322518	0.04301032	0.03199378	0.01645461	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4457019	0.4456032	0.4448323	0.4431083	0.4414448	0.440522	0.4389847	0.4387707	0.4386091	0.4383139	0.4370348	0.4012725	0.09191699	0.0905448	0.09018014	0.08639301	0.07900012	0.07711165	0.07474399	0.07159816	0.0469708	0.04584772	0.04335447	0.04299717	0.03376339	0.03283385	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4457019	0.4456032	0.4448323	0.4431083	0.4414448	0.4373512	0.4236575	0.1064651	0.08848608	0.08515806	0.0836464	0.07599653	0.07529526	0.07151309	0.07018866	0.0617926	0.0560061	0.05385889	0.03439716	0.03136017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4473612	0.4457019	0.4456032	0.4448323	0.4431083	0.442489	0.442187	0.4338434	0.4293147	0.428847	0.1095448	0.09764852	0.0712405	0.06836674	0.06555606	0.06402227	0.05911584	0.05134308	0.05121338	0.04636916	0.04266353	0.0413881	0.03199566	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4473612	0.4457019	0.4456032	0.4448323	0.4442502	0.4363175	0.4117151	0.1442914	0.1327629	0.1257643	0.1206831	0.1065338	0.09745911	0.09152962	0.09142616	0.09064443	0.08998117	0.08886272	0.08301531	0.08263625	0.07175331	0.05859561	0.0365998	0.0349212	0.01834836	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4487382	0.4474213	0.4473612	0.4457019	0.4456032	0.4448323	0.4441359	0.4398586	0.4339697	0.1156469	0.1049435	0.0904377	0.09008519	0.08576053	0.0839638	0.08152805	0.06549877	0.05790282	0.0536541	0.05314392	0.051004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4487382	0.4479102	0.4474213	0.4473612	0.4457019	0.4456032	0.4447283	0.4357744	0.4203622	0.130004	0.1112096	0.1076375	0.1075542	0.0807201	0.07713288	0.07678807	0.07013773	0.06566451	0.06327281	0.03834853	0.03481274	0.03170556	0.03011465	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4491194	0.4487382	0.4479102	0.4474213	0.4221594	0.09421311	0.09312952	0.0884968	0.088025	0.08502447	0.0819154	0.07973161	0.07697053	0.07344325	0.07017234	0.06893161	0.0667547	0.04111992	0.03583058	0.02670085	0.02180408	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4637649	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4491194	0.4487382	0.4479102	0.4394614	0.4337734	0.1145963	0.1039674	0.09636006	0.09529016	0.08767739	0.08509373	0.08505722	0.08020177	0.07991027	0.07955578	0.07781324	0.05460727	0.05403692	0.03937805	0.03852306	0.03560857	0.03153307	0.03100568	0.02700154	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4637649	0.4635507	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4491194	0.4487382	0.4479102	0.4395968	0.3459504	0.1323297	0.1155142	0.1039073	0.09417227	0.08219159	0.07708404	0.07575548	0.06994645	0.04857186	0.04286849	0.03990411	0.03953262	0.03704011	0.0331527	0.02372267	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4622635	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4493501	0.4491194	0.4487382	0.4409088	0.1030534	0.1012212	0.07917193	0.07611809	0.07391231	0.07291391	0.06289465	0.05919758	0.05729239	0.04687453	0.03507022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4622635	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4486926	0.4454609	0.3656809	0.1158269	0.1072335	0.0992814	0.08700953	0.08383173	0.08252795	0.08139935	0.08011931	0.07461474	0.07301444	0.07231921	0.06495687	0.06485618	0.0528908	0.03965459	0.03564635	0.03118204	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4501668	0.4499264	0.4487986	0.4232297	0.1268385	0.08904254	0.08416188	0.08410095	0.07869032	0.07669461	0.06499454	0.05417547	0.04579645	0.04316937	0.04222644	0.04020133	0.03578763	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4580269	0.4549899	0.4541401	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.1099218	0.09268228	0.08966414	0.08656692	0.07854916	0.07728368	0.07537483	0.07496021	0.07035847	0.06676805	0.05554342	0.05444174	0.0525562	0.02163789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4580269	0.4549899	0.4541401	0.4539617	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4503841	0.4502228	0.4472226	0.4404501	0.4354624	0.420402	0.1701081	0.09895484	0.08523996	0.07684162	0.07629261	0.07209059	0.06824664	0.0640128	0.05960532	0.05563915	0.0248846	0.02327086	0	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4580269	0.4549899	0.4541401	0.4539617	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.4509206	0.4506024	0.4470208	0.4338361	0.4191848	0.4151917	0.3971798	0.1418029	0.08823923	0.08777849	0.08552685	0.06593007	0.06049738	0.05859403	0.04947277	0.04725164	0.03996144	0.03625754	0.02687461	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.4667619	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4591259	0.4580269	0.4573803	0.4563222	0.4550449	0.4549899	0.4541401	0.4539617	0.4536761	0.452929	0.4517232	0.4516729	0.4515822	0.4514783	0.4510769	0.450057	0.4496756	0.4487089	0.1194239	0.1042904	0.08221686	0.0760539	0.07599293	0.06662103	0.04127224	0.034258	0.03386908	0.03330242	0.02701251	0.017042	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.4667619	0.4652473	0.4643227	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4591259	0.4580269	0.4573803	0.4563222	0.4550449	0.4549899	0.4541401	0.4539617	0.4536761	0.452929	0.4386723	0.2851165	0.1068126	0.1038277	0.1015876	0.0995436	0.09787112	0.08984083	0.08235013	0.08014589	0.07744132	0.06319892	0.06310739	0.05427139	0.03905993	0.03572433	0.02963413	0.02661953	0.01803641	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.4667619	0.4652473	0.4643227	0.4642568	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4606164	0.460525	0.4591259	0.4580269	0.4573803	0.4563222	0.4550449	0.4549899	0.4541401	0.4539617	0.4536761	0.1316372	0.1179027	0.08286154	0.0826766	0.08233002	0.06302889	0.05867098	0.04794433	0.041478	0.04111628	0.04020507	0.0384977	0.03340657	0.02713426	0.02444938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.466814	0.4667619	0.4652473	0.4643227	0.4642568	0.4640027	0.4637649	0.4635507	0.4631788	0.4622635	0.4608537	0.4606164	0.460525	0.4591259	0.4580269	0.4573803	0.4563222	0.4550449	0.4549899	0.4549105	0.4541401	0.4539617	0.4533261	0.1469859	0.1438853	0.1228897	0.1051123	0.1026298	0.09227888	0.09023245	0.08516092	0.06118336	0.05555258	0.05528371	0.03406029	0.03294244	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.466814	0.4667619	0.4652473	0.4643227	0.4642568	0.4640027	0.4637649	0.4635507	0.4631788	0.4629401	0.4622635	0.4608537	0.4606164	0.460525	0.4591259	0.4589215	0.4580269	0.4573803	0.4563222	0.4550449	0.4549899	0.4501571	0.1097002	0.1078539	0.09334259	0.09232845	0.08549853	0.07017807	0.06792393	0.04379744	0.0407475	0.03009553	0.02141088	0.02100688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.4993144	0.4740816	0.4731913	0.4724818	0.4719356	0.4673324	0.466814	0.4667619	0.4652473	0.4649977	0.4643227	0.4642568	0.4640027	0.4637649	0.4635507	0.4631788	0.4629401	0.4622635	0.4609984	0.4608537	0.4606164	0.460525	0.4591259	0.4589215	0.4580269	0.4573803	0.4563222	0.4519541	0.4478296	0.4187223	0.1094358	0.1090704	0.09933598	0.09875715	0.07861152	0.0610712	0.05877871	0.03853867	0.03242798	0.03073763	0.01942463	0.0167591	0	0	0	0	0	0	0	0	0	0	0	0	0	
